Month,Category,shop_code,City,shop_type,Num Proj Factor,ACV Proj Factor,MKt segment3,MKt segment4,Urbanity,MKt segment5,Product_code,Vendor,Brand,Flavor,Packing_type,Size,Sub_brand,SKU,OpeningStock,Purchase,Stk1,Stk2,Price,Weights,Sale,Volume,Value,Purchase_Volume,Total_Stock_Volume,Forward_Stock_Volume,MKt segment2,MKt segment6,MKt segment7,MKt segment9
6,C,94,CityF,StoreType2,79.59327604,24.65065357,Convenience,Province1,ROU,District1,361,Dr Pepper,Bluna Orange,Citrus,PET,500 ML,Seagram G Ale,(361) | Bluna Orange | Seagram G Ale - Citrus - 500 ML - Dr Pepper,3,15,4.0,0.0,45,500,21.5,15530.5,713.5,630,7500,2000,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,79.59327604,19.03429111,Convenience,Province1,ROU,District1,698,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(698) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,3,53,5.0,12.0,100,1500,244.5,69030.5,1483.5,3900,79500,25500,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,16.67741412,29.1173886,Convenience,Province1,ROU,District1,16, Africola,Big Peach Soda,Lamonade,CAR,250 ML,Rubicon Sparkling Guava,(16) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 250 ML -  Africola,6,153,11.0,0.0,20,250,12.5,2112167.262,6593.5,2960,38250,2750,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,33.232142859999996,48.012233339999995,Convenience,Province1,ROU,District1,708, Africola,Big Peach Soda,Lamonade,PET,1.5 LT,Rubicon Sparkling Guava,(708) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 1.5 LT -  Africola,3,38,3.0,0.0,100,1500,61.5,846559.2595,5313.5,3800,57000,4500,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,58.65929204,69.17223679,Convenience,Province1,ROU,District1,19, Africola,Big Peach Soda,Lamonade,PET,2.25 LT,Rubicon Sparkling Guava,(19) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 2.25 LT -  Africola,3,31,4.0,0.0,130,2250,26.5,200841.9933,1763.5,3900,69750,9000,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,22.18784751,63.598766399999995,Convenience,Province1,ROU,District1,276, Africola,Fanta Berry,Lamonade,PET,500 ML,Rubicon Sparkling Guava,(276) | Fanta Berry | Rubicon Sparkling Guava - Lamonade - 500 ML -  Africola,0,15,0.0,2.0,50,500,43.5,3030.5,110263.5,650,7500,1000,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,110.5416667,59.73397428,Convenience,Province1,ROU,District1,179,Dr Pepper,Bluna Orange,Citrus,PET,2.25 LT,Seagram G Ale,(179) | Bluna Orange | Seagram G Ale - Citrus - 2.25 LT - Dr Pepper,3,53,2.0,0.0,130,2250,24.5,42780.5,9263.5,7020,119250,4500,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,151.0306324,75.06670978,Convenience,Province1,ROU,District1,299, Africola,Big Peach Soda,Lamonade,PET,1 LT,Rubicon Sparkling Guava,(299) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 1 LT -  Africola,1,38,4.0,0.0,70,1000,13.5,39030.5,113.5,2450,38000,4000,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,25.20012163,48.012233339999995,Convenience,Province1,ROU,District1,139, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(139) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,2,76,3.0,12.0,100,1500,34.5,267906.4515,2713.5,6300,114000,22500,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,81.4050207,12.97118158,Convenience,Province1,ROU,District1,279, Africola,Afri Cola,Cola,PET,1 LT,Pinecola,(279) | Afri Cola | Pinecola - Cola - 1 LT -  Africola,6,38,2.0,6.0,70,1000,91.5,18030.5,1113.5,2520,38000,8000,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,25.20012163,95.9292017,Convenience,Province1,ROU,District1,310, Africola,Afri Cola,Cola,PET,2.25 LT,Pinecola,(310) | Afri Cola | Pinecola - Cola - 2.25 LT -  Africola,3,61,4.0,0.0,130,2250,22.5,16530.5,2333.5,7800,137250,9000,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,23.26469206,41.850039339999995,Convenience,Province1,ROU,District1,180, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(180) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,3,31,4.0,0.0,45,500,31.5,54030.5,4313.5,1350,15500,2000,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,18.19230769,63.066581629999995,Convenience,Province1,ROU,District1,1127, Africola,Almdudler,Orange,PET,1.5 LT,Pepsi Vanilla,(1127) | Almdudler | Pepsi Vanilla - Orange - 1.5 LT -  Africola,0,15,3.0,0.0,100,1500,26.5,120030.5,6863.5,1200,22500,4500,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,94,CityF,StoreType2,61.03014578,12.97118158,Convenience,Province1,ROU,District1,383, Africola,Almdudler,Orange,PET,2.25 LT,Pepsi Vanilla,(383) | Almdudler | Pepsi Vanilla - Orange - 2.25 LT -  Africola,3,15,6.0,0.0,130,2250,37.5,4030.5,9763.5,1560,33750,13500,Rest of urban Overall,National Urban,District4 Franchise,Convenience (Urban)
6,C,96,CityI,kioskType3,39.45,12.97118158,On Premises,Province1,ROU,District3,1131,Dr Pepper,AnW Cream Soda,Lamonade,PET,500 ML,Pepsi Cola Lime,(1131) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 500 ML - Dr Pepper,19,0,0.0,0.0,50,500,18.5,6530.5,3613.5,950,0,0,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,56.3220339,95.9292017,On Premises,Province1,ROU,District3,1493,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(1493) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,25,24,5.0,12.0,100,1500,36.5,5530.5,34013.5,3200,36000,25500,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,79.59327604,12.97118158,On Premises,Province1,ROU,District3,296,Munaken,Diet Coke,Apple,PET,500 ML,Tango Apple,(296) | Diet Coke | Tango Apple - Apple - 500 ML - Munaken,17,24,6.0,12.0,50,500,40.5,30.5,193.5,1150,12000,9000,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,34.71075723,140.00364230000002,On Premises,Province1,ROU,District3,1063,Munaken,Diet Coke,Apple,PET,1.5 LT,Tango Apple,(1063) | Diet Coke | Tango Apple - Apple - 1.5 LT - Munaken,3,24,8.0,12.0,100,1500,33.5,2910151.589,4363.5,700,36000,30000,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,110.5416667,84.165686,On Premises,Province1,ROU,District3,270, Africola,Almdudler,Orange,PET,500 ML,Pepsi Vanilla,(270) | Almdudler | Pepsi Vanilla - Orange - 500 ML -  Africola,17,27,2.0,12.0,50,500,44.5,38280.5,5013.5,1500,13500,7000,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,79.59327604,35.37085638,On Premises,Province1,ROU,District3,279, Africola,Almdudler,Orange,PET,1.5 LT,Pepsi Vanilla,(279) | Almdudler | Pepsi Vanilla - Orange - 1.5 LT -  Africola,8,56,5.0,12.0,100,1500,69.5,22780.5,1933.5,4700,84000,25500,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,63.94622426,24.65065357,On Premises,Province1,ROU,District3,296,Gihauser,Barq Root Malt,Cola,PET,1.5 LT,Rivella Original,(296) | Barq Root Malt | Rivella Original - Cola - 1.5 LT - Gihauser,3,0,,,80,1500,14.5,30.5,3013.5,240,0,0,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,14.55,92.12972275999999,On Premises,Province1,ROU,District3,180,Gihauser,Big Red Soda,Lamonade,PET,1.5 LT,Schweppes Lemon,(180) | Big Red Soda | Schweppes Lemon - Lamonade - 1.5 LT - Gihauser,2,0,,,80,1500,78.5,5030.5,433.5,160,0,0,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,22.18784751,35.37085638,On Premises,Province1,ROU,District3,279,Dr Pepper,Crush Strawberry Soda,Orange,PET,500 ML,Sprite,(279) | Crush Strawberry Soda | Sprite - Orange - 500 ML - Dr Pepper,15,24,4.0,12.0,50,500,15.5,23030.5,13013.5,1150,12000,8000,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,79.59327604,24.65065357,On Premises,Province1,ROU,District3,499,Dr Pepper,Crush Strawberry Soda,Orange,PET,1.5 LT,Sprite,(499) | Crush Strawberry Soda | Sprite - Orange - 1.5 LT - Dr Pepper,8,24,6.0,12.0,100,1500,10.5,58530.5,20013.5,1400,36000,27000,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,63.94622426,59.0235571,On Premises,Province1,ROU,District3,197,Dr Pepper,Bluna Orange,Citrus,PET,500 ML,Seagram G Ale,(197) | Bluna Orange | Seagram G Ale - Citrus - 500 ML - Dr Pepper,16,24,5.0,12.0,50,500,166.5,62030.5,5263.5,1150,12000,8500,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,33.232142859999996,64.88324923,On Premises,Province1,ROU,District3,197,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(197) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,16,0,,,100,1500,115.5,702249.5128,5338.5,1600,0,0,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,16.67741412,23.91858801,On Premises,Province1,ROU,District3,300,Dr Pepper,Chupa Chups Grape,Cola,PET,500 ML,7Up Cherry,(300) | Chupa Chups Grape | 7Up Cherry - Cola - 500 ML - Dr Pepper,18,24,2.0,12.0,50,500,56.5,18030.5,1113.5,1400,12000,7000,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,63.94622426,24.65065357,On Premises,Province1,ROU,District3,708,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(708) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,8,24,5.0,12.0,100,1500,20.5,79530.5,8713.5,1500,36000,25500,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,81.4050207,145.598647,On Premises,Province1,ROU,District3,270, Africola,Big Peach Soda,Lamonade,PET,1.5 LT,Rubicon Sparkling Guava,(270) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 1.5 LT -  Africola,29,27,6.0,12.0,100,1500,66.5,44352.55045,2983.5,3800,40500,27000,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,58.83333333,24.49028927,On Premises,Province1,ROU,District3,1127,Gihauser,Barq Root Malt,Cola,PET,300 ML,Rivella Original,(1127) | Barq Root Malt | Rivella Original - Cola - 300 ML - Gihauser,5,0,,,25,300,58.5,14530.5,5053.5,125,0,0,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,63.94622426,8.209606727,On Premises,Province1,ROU,District3,1614,Gihauser,Big Red Soda,Lamonade,PET,300 ML,Schweppes Lemon,(1614) | Big Red Soda | Schweppes Lemon - Lamonade - 300 ML - Gihauser,6,0,,,30,300,37.5,303863.4082,3613.5,180,0,0,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,34.71075723,35.37085638,On Premises,Province1,ROU,District3,1127, Africola,Almdudler,Orange,CAN,250 ML,Pepsi Vanilla,(1127) | Almdudler | Pepsi Vanilla - Orange - 250 ML -  Africola,5,56,2.0,12.0,50,250,45.5,35030.5,68.5,2350,14000,3500,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,101.15196078,69.17223679,On Premises,Province1,ROU,District3,362, Africola,Big Peach Soda,Lamonade,CAN,250 ML,Rubicon Sparkling Guava,(362) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 250 ML -  Africola,18,0,0.0,0.0,50,250,56.5,1077465.774,663.5,900,0,0,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,56.3220339,48.012233339999995,On Premises,Province1,ROU,District3,582,Dr Pepper,Chupa Chups Grape,Cola,CAN,250 ML,7Up Cherry,(582) | Chupa Chups Grape | 7Up Cherry - Cola - 250 ML - Dr Pepper,25,24,6.0,12.0,50,250,154.5,10780.5,6553.5,1550,6000,4500,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,63.94622426,8.209606727,On Premises,Province1,ROU,District3,499,Dr Pepper,AnW Cream Soda,Lamonade,CAN,250 ML,Pepsi Cola Lime,(499) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,26,12,1.0,0.0,50,250,32.5,13030.5,613.5,1850,3000,250,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,58.83333333,71.32434058,On Premises,Province1,ROU,District3,564,Dr Pepper,Bluna Orange,Citrus,CAN,250 ML,Seagram G Ale,(564) | Bluna Orange | Seagram G Ale - Citrus - 250 ML - Dr Pepper,16,24,5.0,12.0,50,250,39.5,48030.5,5263.5,1150,6000,4250,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,79.59327604,48.012233339999995,On Premises,Province1,ROU,District3,1127,Dr Pepper,Crush Strawberry Soda,Orange,CAN,250 ML,Sprite,(1127) | Crush Strawberry Soda | Sprite - Orange - 250 ML - Dr Pepper,16,49,6.0,24.0,50,250,23.5,43530.5,413.5,1750,12250,7500,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,63.94622426,51.66483279,On Premises,Province1,ROU,District3,19, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(19) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,18,27,6.0,12.0,100,1500,107.5,36030.5,76513.5,2700,40500,27000,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,79.59327604,35.37085638,On Premises,Province1,ROU,District3,270, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(270) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,18,27,5.0,12.0,50,500,74.5,28030.5,1623.5,1400,13500,8500,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,63.94622426,69.04249025,On Premises,Province1,ROU,District3,377, Africola,Afri Cola,Cola,CAN,250 ML,Pinecola,(377) | Afri Cola | Pinecola - Cola - 250 ML -  Africola,21,56,7.0,12.0,50,250,11.5,100530.5,213.5,2900,14000,4750,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,96,CityI,kioskType3,95.39166667,63.598766399999995,On Premises,Province1,ROU,District3,301,Dr Pepper,Dr Pepper Cherry,Lamonade,CAN,250 ML,Pepsi Cola Lime,(301) | Dr Pepper Cherry | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,14,49,1.0,12.0,50,250,31.5,27030.5,773.5,2500,12250,3250,Rest of urban Overall,National Urban,District3 Franchise,On Premises (Urban)
6,C,97,CityI,kioskType2,110.5416667,48.012233339999995,Grocery,Province1,ROU,District3,180,Dr Pepper,AnW Cream Soda,Lamonade,PET,500 ML,Pepsi Cola Lime,(180) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 500 ML - Dr Pepper,7,0,0.0,0.0,50,500,30.5,6030.5,11263.5,350,0,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
6,C,97,CityI,kioskType2,81.4050207,92.12972275999999,Grocery,Province1,ROU,District3,237,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(237) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,7,0,0.0,0.0,100,1500,6.5,67530.5,7138.5,700,0,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,61.03014578,48.012233339999995,Grocery,Province1,ROU,District2,1063,Dr Pepper,AnW Cream Soda,Lamonade,CAR,250 ML,Pepsi Cola Lime,(1063) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,7,126,16.0,0.0,30,250,61.5,140565.5357,120013.5,3510,31500,4000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,79.59327604,63.598766399999995,Grocery,Province1,ROU,District2,279,Dr Pepper,AnW Cream Soda,Lamonade,PET,500 ML,Pepsi Cola Lime,(279) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 500 ML - Dr Pepper,7,76,8.0,0.0,50,500,18.5,30030.5,663.5,3750,38000,4000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,61.34090909,48.012233339999995,Grocery,Province1,ROU,District2,1128,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(1128) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,5,50,5.0,0.0,100,1500,209.5,525067.3649,1833.5,5000,75000,7500,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,18.19230769,145.598647,Grocery,Province1,ROU,District2,20,Dr Pepper,AnW Cream Soda,Lamonade,PET,2.25 LT,Pepsi Cola Lime,(20) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 2.25 LT - Dr Pepper,4,13,5.0,0.0,130,2250,134.5,1334880.305,913.5,1560,29250,11250,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,33.232142859999996,95.9292017,Grocery,Province1,ROU,District2,270,Dr Pepper,Crush Strawberry Soda,Orange,PET,500 ML,Sprite,(270) | Crush Strawberry Soda | Sprite - Orange - 500 ML - Dr Pepper,7,76,8.0,0.0,50,500,18.5,530.5,3763.5,3750,38000,4000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,33.232142859999996,69.04249025,Grocery,Province1,ROU,District2,16,Dr Pepper,Crush Strawberry Soda,Orange,PET,1.5 LT,Sprite,(16) | Crush Strawberry Soda | Sprite - Orange - 1.5 LT - Dr Pepper,5,50,5.0,0.0,100,1500,28.5,19280.5,7613.5,5000,75000,7500,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,34.71075723,33.25000638,Grocery,Province1,ROU,District2,300,Dr Pepper,Bluna Orange,Citrus,PET,500 ML,Seagram G Ale,(300) | Bluna Orange | Seagram G Ale - Citrus - 500 ML - Dr Pepper,7,25,8.0,0.0,50,500,55.5,85530.5,253.5,1200,12500,4000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,56.3220339,48.012233339999995,Grocery,Province1,ROU,District2,271,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(271) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,4,76,5.0,0.0,100,1500,6.5,8030.5,11413.5,7500,114000,7500,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,56.9375,84.165686,Grocery,Province1,ROU,District2,227,Dr Pepper,Chupa Chups Grape,Cola,CAR,250 ML,7Up Cherry,(227) | Chupa Chups Grape | 7Up Cherry - Cola - 250 ML - Dr Pepper,7,126,16.0,0.0,30,250,95.5,10030.5,1913.5,3510,31500,4000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,101.15196078,41.850039339999995,Grocery,Province1,ROU,District2,311,Dr Pepper,Chupa Chups Grape,Cola,PET,500 ML,7Up Cherry,(311) | Chupa Chups Grape | 7Up Cherry - Cola - 500 ML - Dr Pepper,7,25,9.0,0.0,50,500,417.5,135030.5,22763.5,1150,12500,4500,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,61.34090909,35.37085638,Grocery,Province1,ROU,District2,1129,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(1129) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,5,76,5.0,0.0,100,1500,29.5,14030.5,3173.5,7600,114000,7500,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,103.15217391,48.012233339999995,Grocery,Province1,ROU,District2,237,Dr Pepper,Chupa Chups Grape,Cola,PET,2.25 LT,7Up Cherry,(237) | Chupa Chups Grape | 7Up Cherry - Cola - 2.25 LT - Dr Pepper,5,13,5.0,0.0,130,2250,48.5,37530.5,3003.5,1690,29250,11250,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,13.90909091,48.012233339999995,Grocery,Province1,ROU,District2,1131,Dr Pepper,AnW Cream Soda,Lamonade,PET,1 LT,Pepsi Cola Lime,(1131) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1 LT - Dr Pepper,3,25,5.0,0.0,70,1000,39.5,9030.5,6663.5,1610,25000,5000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,79.59327604,59.73397428,Grocery,Province1,ROU,District2,1128,Dr Pepper,Bluna Orange,Citrus,PET,1 LT,Seagram G Ale,(1128) | Bluna Orange | Seagram G Ale - Citrus - 1 LT - Dr Pepper,5,32,5.0,0.0,70,1000,7.5,19030.5,39513.5,2240,32000,5000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,34.71075723,69.04249025,Grocery,Province1,ROU,District2,1127,Dr Pepper,Chupa Chups Grape,Cola,PET,1 LT,7Up Cherry,(1127) | Chupa Chups Grape | 7Up Cherry - Cola - 1 LT - Dr Pepper,4,32,5.0,0.0,70,1000,70.5,27030.5,1853.5,2170,32000,5000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,13.90909091,145.598647,Grocery,Province1,ROU,District2,296,Dr Pepper,Crush Strawberry Soda,Orange,PET,1 LT,Sprite,(296) | Crush Strawberry Soda | Sprite - Orange - 1 LT - Dr Pepper,4,50,5.0,0.0,70,1000,170.5,1091368.761,3013.5,3430,50000,5000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,101.15196078,23.59511191,Grocery,Province1,ROU,District2,19,Dr Pepper,Chupa Chups Grape,Cola,PET,345 ML,7Up Cherry,(19) | Chupa Chups Grape | 7Up Cherry - Cola - 345 ML - Dr Pepper,7,76,8.0,0.0,35,345,41.5,33030.5,813.5,2625,26220,2760,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,25.20012163,95.9292017,Grocery,Province1,ROU,District2,301,Dr Pepper,AnW Cream Soda,Lamonade,PET,345 ML,Pepsi Cola Lime,(301) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 345 ML - Dr Pepper,7,101,9.0,0.0,35,345,32.5,119030.5,4013.5,3465,34845,3105,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,99,CityJ,StoreType4,13.90909091,30.168382570000002,Grocery,Province1,ROU,District2,309,Dr Pepper,Crush Strawberry Soda,Orange,PET,345 ML,Sprite,(309) | Crush Strawberry Soda | Sprite - Orange - 345 ML - Dr Pepper,7,101,8.0,0.0,35,345,20.5,58030.5,1053.5,3500,34845,2760,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
6,C,102,CityK,StoreType4,101.15196078,92.12972275999999,Grocery,Province1,ROU,District4,1268,Dr Pepper,AnW Cream Soda,Lamonade,CAR,250 ML,Pepsi Cola Lime,(1268) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,5,27,13.0,0.0,25,250,28.5,30.5,3363.5,475,6750,3250,Rest of urban Overall,National Urban,District5 Franchise,Grocery (Urban)
6,C,102,CityK,StoreType4,63.94622426,24.65065357,Grocery,Province1,ROU,District4,300,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(300) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,1,27,1.0,0.0,100,1500,42.5,4030.5,313.5,2700,40500,1500,Rest of urban Overall,National Urban,District5 Franchise,Grocery (Urban)
6,C,102,CityK,StoreType4,103.15217391,75.06670978,Grocery,Province1,ROU,District4,20, Africola,Afri Cola,Cola,CAR,250 ML,Pinecola,(20) | Afri Cola | Pinecola - Cola - 250 ML -  Africola,12,141,11.0,24.0,25,250,24.5,268238.3428,47263.5,2950,35250,8750,Rest of urban Overall,National Urban,District5 Franchise,Grocery (Urban)
6,C,102,CityK,StoreType4,63.94622426,63.066581629999995,Grocery,Province1,ROU,District4,1520, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(1520) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,5,28,5.0,6.0,50,500,47.5,15780.5,12088.5,1100,14000,5500,Rest of urban Overall,National Urban,District5 Franchise,Grocery (Urban)
6,C,102,CityK,StoreType4,23.26469206,24.49028927,Grocery,Province1,ROU,District4,278,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(278) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,3,14,3.0,6.0,100,1500,6.5,137167.2,3373.5,800,21000,13500,Rest of urban Overall,National Urban,District5 Franchise,Grocery (Urban)
6,C,102,CityK,StoreType4,79.59327604,12.740123740000001,Grocery,Province1,ROU,District4,1127,Dr Pepper,Chupa Chups Grape,Cola,CAR,250 ML,7Up Cherry,(1127) | Chupa Chups Grape | 7Up Cherry - Cola - 250 ML - Dr Pepper,0,108,19.0,0.0,25,250,24.5,528253.9882,3488.5,2225,27000,4750,Rest of urban Overall,National Urban,District5 Franchise,Grocery (Urban)
6,C,102,CityK,StoreType4,22.18784751,64.88324923,Grocery,Province1,ROU,District4,361,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(361) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,1,20,3.0,0.0,100,1500,26.5,100030.5,2203.5,1800,30000,4500,Rest of urban Overall,National Urban,District5 Franchise,Grocery (Urban)
